trial,stimulus,rating,participant
73,11,2,4
74,16,5,4
75,19,2,4
76,9,5,4
77,25,5,4
78,3,1,4
79,26,6,4
80,15,6,4
81,14,1,4
<end data>,,,
<start header>,,,
Wed Nov 11 16:06:24 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
4,,,
<end header>,,,
<start data>,,,4
1,18,6,4
2,21,1,4
3,22,1,4
4,19,1,4
5,14,1,4
6,24,6,4
7,6,6,4
8,3,1,4
9,10,1,4
10,26,6,4
11,1,1,4
12,27,6,4
13,23,1,4
14,20,1,4
15,17,6,4
16,13,4,4
17,8,6,4
18,5,6,4
19,15,6,4
20,7,6,4
21,11,1,4
22,25,6,4
23,12,1,4
24,2,1,4
25,4,1,4
26,16,2,4
27,9,6,4
28,24,6,4
29,3,1,4
30,1,1,4
31,7,5,4
32,14,5,4
33,17,5,4
34,10,1,4
35,9,6,4
36,23,1,4
37,5,1,4
38,26,6,4
39,13,6,4
40,15,5,4
41,16,6,4
42,18,6,4
43,27,6,4
44,20,1,4
45,8,6,4
46,25,6,4
47,21,1,4
48,11,1,4
49,4,1,4
50,19,1,4
51,6,1,4
52,22,1,4
53,12,1,4
54,2,1,4
55,19,1,4
56,1,1,4
57,8,5,4
58,14,1,4
59,3,1,4
60,15,5,4
61,21,1,4
62,11,1,4
63,6,6,4
64,20,1,4
65,18,6,4
66,13,1,4
67,16,6,4
68,27,5,4
69,26,6,4
70,10,1,4
71,25,5,4
72,7,6,4
73,24,6,4
74,23,5,4
75,5,6,4
76,22,2,4
77,9,6,4
78,2,1,4
79,4,1,4
80,17,6,4
81,12,1,4
<end data>,,,
<start header>,,,
Wed Nov 11 16:28:09 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
54,,,
none,,,
1,,,
button,,,
1 2 3 4 5 6,,,
5,,,
<end header>,,,
<start data>,,,
1,4,1,practice
2,10,1,practice
3,7,2,practice
4,11,1,practice
5,6,2,practice
6,18,6,practice
7,26,6,practice
8,17,5,practice
9,1,1,practice
10,9,5,practice
11,12,2,practice
12,22,2,practice
13,3,5,practice
14,2,2,practice
15,19,1,practice
16,23,5,practice
17,25,6,practice
18,20,2,practice
19,16,4,practice
20,13,2,practice
21,24,5,practice
22,15,6,practice
23,27,5,practice
24,21,2,practice
25,5,3,practice
26,14,5,practice
27,8,6,practice
28,14,2,practice
29,21,1,practice
30,5,4,practice
31,10,1,practice
32,15,5,practice
33,20,2,practice
34,16,6,practice
35,18,5,practice
36,2,2,practice
37,22,1,practice
38,24,4,practice
39,17,6,practice
40,25,5,practice
41,13,1,practice
42,26,5,practice
43,7,6,practice
44,4,2,practice
45,6,5,practice
46,3,1,practice
47,23,2,practice
48,8,6,practice
49,27,6,practice
50,19,1,practice
51,11,1,practice
52,12,1,practice
53,1,1,practice
54,9,5,practice
<end data>,,,
<start header>,,,
Wed Nov 11 16:34:25 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
5,,,
<end header>,,,
<start data>,,,
1,3,1,5
2,8,5,5
3,18,6,5
4,20,1,5
5,26,6,5
6,10,1,5
7,15,4,5
8,27,6,5
9,4,1,5
10,24,2,5
11,14,1,5
12,13,1,5
13,23,3,5
14,11,1,5
15,22,4,5
16,19,1,5
17,21,1,5
18,2,1,5
19,25,6,5
20,12,1,5
21,5,2,5
22,6,5,5
23,17,6,5
24,7,6,5
25,9,6,5
26,1,1,5
27,16,5,5
28,5,2,5
29,25,6,5
30,15,6,5
31,1,1,5
32,24,5,5
33,27,5,5
34,22,1,5
35,26,6,5
36,21,1,5
37,12,1,5
38,8,6,5
39,2,1,5
40,11,1,5
41,17,6,5
42,10,1,5
43,3,1,5
44,4,1,5
45,16,6,5
46,9,6,5
47,7,6,5
48,19,1,5
49,6,6,5
50,13,1,5
51,20,1,5
52,14,4,5
53,18,6,5
54,23,4,5
55,3,1,5
56,13,3,5
57,26,6,5
58,7,6,5
59,6,6,5
60,21,1,5
61,9,6,5
62,23,2,5
63,16,6,5
64,1,1,5
65,24,5,5
66,20,1,5
67,10,1,5
68,22,2,5
69,5,2,5
70,11,1,5
71,19,1,5
72,15,6,5
73,18,6,5
74,12,1,5
75,2,2,5
76,27,5,5
77,4,1,5
78,17,6,5
79,8,6,5
80,14,1,5
81,25,5,5
<end data>,,,
<start header>,,,
Wed Nov 11 16:37:56 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
5,,,
<end header>,,,
<start data>,,,
1,20,2,5
2,8,5,5
3,22,1,5
4,16,6,5
5,21,1,5
6,17,6,5
7,13,2,5
8,14,3,5
9,9,5,5
10,11,1,5
11,24,2,5
12,7,5,5
13,26,6,5
14,1,1,5
15,4,1,5
16,3,1,5
17,10,1,5
18,15,5,5
19,6,6,5
20,18,6,5
21,27,6,5
22,2,1,5
23,25,5,5
24,12,2,5
25,19,1,5
26,23,1,5
27,5,4,5
28,15,5,5
29,24,6,5
30,1,1,5
31,18,6,5
32,21,1,5
33,5,2,5
34,16,5,5
35,27,4,5
36,6,5,5
37,23,6,5
38,19,1,5
39,4,1,5
40,13,1,5
41,2,1,5
42,11,1,5
43,20,1,5
44,7,6,5
45,22,1,5
46,10,1,5
47,14,1,5
48,25,5,5
49,3,2,5
50,26,6,5
51,9,6,5
52,12,1,5
53,17,6,5
54,8,5,5
55,23,1,5
56,19,1,5
57,20,1,5
58,26,6,5
59,17,6,5
60,2,2,5
61,9,5,5
62,15,3,5
63,8,5,5
64,22,1,5
65,10,1,5
66,21,1,5
67,16,6,5
68,24,2,5
69,3,1,5
70,14,1,5
71,25,3,5
72,13,1,5
73,4,1,5
74,5,1,5
75,7,6,5
76,18,6,5
77,6,6,5
78,12,2,5
79,1,2,5
80,27,5,5
81,11,1,5
<end data>,,,
<start header>,,,
Wed Nov 11 16:41:23 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
5,,,
<end header>,,,
<start data>,,,
1,12,1,5
2,4,1,5
3,14,1,5
4,20,1,5
5,15,3,5
6,27,5,5
7,25,6,5
8,23,2,5
9,18,5,5
10,3,1,5
11,26,5,5
12,9,5,5
13,7,6,5
14,5,2,5
15,17,6,5
16,24,4,5
17,13,1,5
18,1,1,5
19,19,1,5
20,8,5,5
21,21,1,5
22,10,1,5
23,22,1,5
24,6,4,5
25,11,2,5
26,2,1,5
27,16,6,5
28,18,6,5
29,23,2,5
30,11,1,5
31,12,1,5
32,13,1,5
33,27,5,5
34,26,6,5
35,15,6,5
36,6,6,5
37,17,6,5
38,24,6,5
39,16,5,5
40,5,3,5
41,4,2,5
42,10,1,5
43,2,1,5
44,8,4,5
45,3,2,5
46,9,5,5
47,25,6,5
48,14,6,5
49,20,1,5
50,7,6,5
51,22,2,5
52,1,1,5
53,21,1,5
54,19,1,5
55,4,1,5
56,25,5,5
57,27,4,5
58,17,5,5
59,11,1,5
60,12,1,5
61,19,1,5
62,13,1,5
63,15,6,5
64,7,6,5
65,20,2,5
66,1,1,5
67,10,1,5
68,26,5,5
69,9,6,5
70,5,2,5
71,6,4,5
72,14,5,5
73,23,1,5
74,22,1,5
75,24,6,5
76,8,5,5
77,21,1,5
78,3,1,5
79,2,1,5
80,16,5,5
81,18,6,5
<end data>,,,
<start header>,,,
Wed Nov 11 16:44:48 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
5,,,
<end header>,,,
<start data>,,,
1,26,5,5
2,2,2,5
3,4,1,5
4,14,1,5
5,25,5,5
6,19,2,5
7,10,1,5
8,7,6,5
9,23,3,5
10,9,5,5
11,8,6,5
12,16,6,5
13,11,2,5
14,24,3,5
15,27,5,5
16,6,6,5
17,22,2,5
18,1,1,5
19,21,1,5
20,3,1,5
21,13,1,5
22,15,5,5
23,17,6,5
24,18,6,5
25,12,2,5
26,5,4,5
27,20,1,5
28,7,6,5
29,21,1,5
30,17,5,5
31,22,1,5
32,6,5,5
33,4,4,5
34,26,6,5
35,19,1,5
36,3,2,5
37,27,5,5
38,16,6,5
39,1,2,5
40,8,5,5
41,5,4,5
42,12,1,5
43,14,1,5
44,15,2,5
45,10,1,5
46,20,1,5
47,24,5,5
48,18,6,5
49,2,2,5
50,23,1,5
51,11,1,5
52,13,1,5
53,9,5,5
54,25,6,5
55,13,2,5
56,6,2,5
57,24,5,5
58,9,5,5
59,2,2,5
60,25,6,5
61,22,2,5
62,17,5,5
63,18,5,5
64,7,6,5
65,3,2,5
66,14,1,5
67,10,1,5
68,15,2,5
69,20,1,5
70,11,1,5
71,27,5,5
72,26,6,5
73,5,2,5
74,19,1,5
75,1,1,5
76,8,5,5
77,12,1,5
78,16,5,5
79,4,1,5
80,21,1,5
81,23,1,5
<end data>,,,
<start header>,,,
Mon Nov 16 13:13:24 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
54,,,
none,,,
1,,,
button,,,
1 2 3 4 5 6,,,
6,,,
<end header>,,,
<start data>,,,
1,3,1,practice
2,9,2,practice
3,6,0,practice
4,1,2,practice
5,13,1,practice
6,17,3,practice
7,2,2,practice
8,11,1,practice
9,26,3,practice
10,8,3,practice
11,10,1,practice
12,25,3,practice
13,15,3,practice
14,22,2,practice
15,24,3,practice
16,21,3,practice
17,23,2,practice
18,27,3,practice
19,7,4,practice
20,14,3,practice
21,20,2,practice
22,12,1,practice
23,4,2,practice
24,5,3,practice
25,18,4,practice
26,16,4,practice
27,19,1,practice
28,26,4,practice
29,4,2,practice
30,11,2,practice
31,17,3,practice
32,23,3,practice
33,14,3,practice
34,13,2,practice
35,24,2,practice
36,12,1,practice
37,27,4,practice
38,9,4,practice
39,8,5,practice
40,19,1,practice
41,10,1,practice
42,7,4,practice
43,1,2,practice
44,25,4,practice
45,15,4,practice
46,18,5,practice
47,5,3,practice
48,2,3,practice
49,3,2,practice
50,22,1,practice
51,21,1,practice
52,20,1,practice
53,6,2,practice
54,16,3,practice
<end data>,,,
<start header>,,,
Mon Nov 16 13:16:29 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
6,,,
<end header>,,,
<start data>,,,
1,17,0,6
2,12,2,6
3,24,5,6
4,7,0,6
5,25,5,6
6,16,0,6
7,3,2,6
8,20,1,6
9,8,4,6
10,2,2,6
11,11,0,6
12,27,0,6
13,4,2,6
14,22,1,6
15,21,1,6
16,14,0,6
17,15,2,6
18,19,1,6
19,10,1,6
20,13,1,6
21,6,0,6
22,23,0,6
23,9,5,6
24,5,2,6
25,18,4,6
26,1,2,6
27,26,0,6
28,20,0,6
29,14,1,6
30,16,3,6
31,5,2,6
32,26,5,6
33,27,5,6
34,18,5,6
35,4,1,6
36,19,1,6
37,24,5,6
38,15,1,6
39,11,1,6
40,17,5,6
41,3,1,6
42,2,1,6
43,22,0,6
44,23,0,6
45,25,5,6
46,10,2,6
47,21,2,6
48,7,5,6
49,1,2,6
50,6,3,6
51,12,2,6
52,9,5,6
53,8,5,6
54,13,2,6
55,22,2,6
56,4,1,6
57,26,2,6
58,6,0,6
59,18,0,6
60,10,2,6
61,23,2,6
62,8,2,6
63,12,2,6
64,25,4,6
65,11,2,6
66,15,2,6
67,20,2,6
68,17,5,6
69,1,2,6
70,14,0,6
71,19,1,6
72,9,5,6
73,27,5,6
74,24,6,6
75,16,6,6
76,5,3,6
77,2,2,6
78,13,2,6
79,21,1,6
80,3,1,6
81,7,4,6
<end data>,,,
<start header>,,,
Mon Nov 16 13:20:38 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
6,,,
<end header>,,,
<start data>,,,
1,15,4,6
2,26,0,6
3,18,5,6
4,19,2,6
5,24,5,6
6,16,5,6
7,4,4,6
8,1,2,6
9,7,5,6
10,12,2,6
11,27,3,6
12,17,4,6
13,25,4,6
14,2,2,6
15,6,3,6
16,21,2,6
17,20,2,6
18,13,1,6
19,5,1,6
20,8,4,6
21,23,0,6
22,9,4,6
23,11,2,6
24,3,2,6
25,10,2,6
26,22,1,6
27,14,2,6
28,23,3,6
29,2,3,6
30,11,1,6
31,27,4,6
32,25,5,6
33,20,2,6
34,12,2,6
35,19,2,6
36,10,2,6
37,13,3,6
38,3,2,6
39,22,1,6
40,18,5,6
41,1,3,6
42,15,3,6
43,21,2,6
44,26,5,6
45,6,4,6
46,16,5,6
47,8,6,6
48,9,6,6
49,24,4,6
50,14,0,6
51,17,4,6
52,7,5,6
53,4,5,6
54,5,5,6
55,5,5,6
56,7,5,6
57,13,4,6
58,19,2,6
59,18,4,6
60,11,2,6
61,12,2,6
62,25,4,6
63,15,5,6
64,27,5,6
65,3,2,6
66,8,4,6
67,24,5,6
68,10,2,6
69,17,5,6
70,21,2,6
71,2,2,6
72,26,5,6
73,9,5,6
74,4,2,6
75,16,5,6
76,14,2,6
77,20,2,6
78,1,2,6
79,22,3,6
80,6,0,6
81,23,3,6
<end data>,,,
<start header>,,,
Mon Nov 16 13:24:27 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
6,,,
<end header>,,,
<start data>,,,
1,16,4,6
2,3,2,6
3,8,4,6
4,15,4,6
5,27,4,6
6,14,3,6
7,20,3,6
8,4,2,6
9,17,0,6
10,25,3,6
11,2,3,6
12,23,3,6
13,21,2,6
14,19,2,6
15,9,4,6
16,7,0,6
17,12,2,6
18,24,4,6
19,22,2,6
20,5,4,6
21,6,4,6
22,26,4,6
23,10,2,6
24,13,2,6
25,11,2,6
26,18,4,6
27,1,2,6
28,18,3,6
29,6,4,6
30,11,2,6
31,20,0,6
32,23,2,6
33,15,2,6
34,12,0,6
35,10,2,6
36,27,0,6
37,19,2,6
38,1,0,6
39,8,4,6
40,2,3,6
41,13,0,6
42,16,3,6
43,7,4,6
44,24,0,6
45,9,0,6
46,5,4,6
47,22,2,6
48,26,4,6
49,17,4,6
50,25,5,6
51,14,0,6
52,21,2,6
53,4,4,6
54,3,3,6
55,2,2,6
56,3,2,6
57,12,2,6
58,8,4,6
59,18,4,6
60,19,2,6
61,26,4,6
62,4,2,6
63,27,4,6
64,24,4,6
65,6,4,6
66,11,2,6
67,1,2,6
68,9,4,6
69,16,5,6
70,10,2,6
71,7,5,6
72,13,2,6
73,25,5,6
74,5,4,6
75,14,2,6
76,17,5,6
77,21,2,6
78,22,2,6
79,23,2,6
80,15,4,6
81,20,2,6
<end data>,,,
<start header>,,,
Mon Nov 16 13:28:25 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
6,,,
<end header>,,,
<start data>,,,
1,13,2,6
2,9,0,6
3,15,4,6
4,1,3,6
5,25,0,6
6,26,5,6
7,11,2,6
8,22,2,6
9,10,2,6
10,18,5,6
11,7,5,6
12,16,5,6
13,12,0,6
14,14,2,6
15,2,2,6
16,8,0,6
17,5,2,6
18,23,2,6
19,17,4,6
20,27,0,6
21,21,2,6
22,24,2,6
23,19,2,6
24,20,2,6
25,6,3,6
26,3,3,6
27,4,3,6
28,7,4,6
29,10,2,6
30,11,2,6
31,4,2,6
32,23,0,6
33,22,2,6
34,17,4,6
35,12,3,6
36,13,3,6
37,14,3,6
38,16,4,6
39,6,0,6
40,27,5,6
41,9,5,6
42,25,5,6
43,26,6,6
44,8,5,6
45,3,2,6
46,18,5,6
47,5,4,6
48,1,3,6
49,2,2,6
50,24,2,6
51,21,2,6
52,15,2,6
53,19,2,6
54,20,2,6
55,4,3,6
56,22,0,6
57,7,4,6
58,8,4,6
59,18,4,6
60,16,5,6
61,3,2,6
62,14,0,6
63,6,0,6
64,24,4,6
65,20,2,6
66,17,0,6
67,12,2,6
68,2,2,6
69,25,4,6
70,13,3,6
71,10,3,6
72,15,0,6
73,23,3,6
74,5,4,6
75,9,4,6
76,11,3,6
77,27,4,6
78,19,3,6
79,26,4,6
80,21,3,6
81,1,0,6
<end data>,,,
<start header>,,,
Mon Nov 16 13:55:48 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
54,,,
none,,,
1,,,
button,,,
1 2 3 4 5 6,,,
7,,,
<end header>,,,
<start data>,,,
1,3,1,practice
2,14,1,practice
3,21,1,practice
4,26,2,practice
5,7,5,practice
6,5,0,practice
7,6,5,practice
8,8,6,practice
9,9,6,practice
10,27,6,practice
11,18,6,practice
12,13,2,practice
13,4,1,practice
14,25,5,practice
15,12,1,practice
16,22,1,practice
17,1,1,practice
18,2,1,practice
19,16,6,practice
20,24,6,practice
21,17,6,practice
22,11,1,practice
23,23,4,practice
24,15,4,practice
25,10,1,practice
26,19,1,practice
27,20,2,practice
28,15,5,practice
29,5,5,practice
30,9,6,practice
31,17,6,practice
32,18,6,practice
33,1,1,practice
34,19,1,practice
35,12,1,practice
36,13,2,practice
37,7,6,practice
38,8,6,practice
39,22,2,practice
40,11,1,practice
41,14,1,practice
42,20,1,practice
43,27,6,practice
44,23,5,practice
45,26,6,practice
46,4,2,practice
47,25,5,practice
48,3,1,practice
49,10,1,practice
50,21,1,practice
51,16,6,practice
52,2,1,practice
53,6,6,practice
54,24,5,practice
<end data>,,,
<start header>,,,
Mon Nov 16 14:02:53 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
7,,,
<end header>,,,
<start data>,,,
1,17,5,7
2,13,2,7
3,16,5,7
4,3,2,7
5,7,6,7
6,27,6,7
7,12,1,7
8,8,6,7
9,24,5,7
10,19,1,7
11,20,1,7
12,26,6,7
13,15,5,7
14,11,1,7
15,22,2,7
16,2,1,7
17,5,0,7
18,14,0,7
19,10,1,7
20,25,6,7
21,23,0,7
22,4,5,7
23,21,1,7
24,9,6,7
25,6,0,7
26,18,0,7
27,1,1,7
28,16,6,7
29,4,0,7
30,21,1,7
31,5,0,7
32,24,4,7
33,8,6,7
34,27,6,7
35,18,6,7
36,14,0,7
37,13,0,7
38,19,2,7
39,7,5,7
40,23,0,7
41,11,1,7
42,20,0,7
43,10,1,7
44,12,1,7
45,3,1,7
46,25,0,7
47,17,6,7
48,15,6,7
49,22,3,7
50,6,0,7
51,2,2,7
52,9,6,7
53,26,6,7
54,1,1,7
55,10,0,7
56,7,6,7
57,24,6,7
58,16,6,7
59,11,1,7
60,13,0,7
61,5,2,7
62,23,0,7
63,15,0,7
64,12,0,7
65,3,2,7
66,18,6,7
67,25,6,7
68,2,0,7
69,27,6,7
70,1,0,7
71,14,0,7
72,6,3,7
73,22,1,7
74,17,6,7
75,20,1,7
76,21,1,7
77,9,6,7
78,8,6,7
79,26,6,7
80,4,0,7
81,19,2,7
<end data>,,,
<start header>,,,
Mon Nov 16 14:07:04 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
7,,,
<end header>,,,
<start data>,,,
1,22,3,7
2,1,2,7
3,19,1,7
4,6,4,7
5,13,3,7
6,5,0,7
7,24,4,7
8,20,1,7
9,3,1,7
10,16,6,7
11,25,6,7
12,9,6,7
13,11,1,7
14,27,6,7
15,7,0,7
16,14,0,7
17,23,4,7
18,17,5,7
19,2,2,7
20,10,1,7
21,8,6,7
22,26,6,7
23,4,0,7
24,18,5,7
25,21,0,7
26,15,4,7
27,12,2,7
28,14,0,7
29,19,1,7
30,11,1,7
31,18,6,7
32,16,6,7
33,10,1,7
34,20,1,7
35,9,6,7
36,26,6,7
37,27,6,7
38,2,1,7
39,23,2,7
40,4,2,7
41,13,2,7
42,8,6,7
43,1,2,7
44,15,0,7
45,22,2,7
46,5,0,7
47,3,0,7
48,24,3,7
49,25,0,7
50,17,4,7
51,7,5,7
52,12,3,7
53,6,0,7
54,21,3,7
55,17,4,7
56,14,4,7
57,25,6,7
58,12,2,7
59,8,6,7
60,1,1,7
61,7,6,7
62,26,0,7
63,6,6,7
64,3,0,7
65,19,1,7
66,18,6,7
67,9,6,7
68,15,6,7
69,4,0,7
70,22,4,7
71,20,3,7
72,27,5,7
73,24,5,7
74,16,0,7
75,10,1,7
76,5,2,7
77,23,0,7
78,21,2,7
79,13,0,7
80,2,1,7
81,11,1,7
<end data>,,,
<start header>,,,
Mon Nov 16 14:11:17 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
7,,,
<end header>,,,
<start data>,,,
1,8,6,7
2,12,3,7
3,3,4,7
4,21,3,7
5,10,1,7
6,20,1,7
7,13,0,7
8,27,6,7
9,25,6,7
10,26,6,7
11,5,6,7
12,7,6,7
13,4,6,7
14,11,1,7
15,14,0,7
16,19,1,7
17,16,6,7
18,6,0,7
19,1,1,7
20,22,0,7
21,17,6,7
22,9,6,7
23,23,0,7
24,2,4,7
25,24,4,7
26,15,6,7
27,18,0,7
28,12,2,7
29,20,1,7
30,25,0,7
31,16,0,7
32,11,5,7
33,18,1,7
34,9,6,7
35,17,6,7
36,1,1,7
37,5,5,7
38,19,2,7
39,8,0,7
40,4,4,7
41,26,5,7
42,2,2,7
43,3,0,7
44,21,1,7
45,6,0,7
46,10,2,7
47,23,0,7
48,24,0,7
49,15,4,7
50,13,4,7
51,27,5,7
52,14,6,7
53,22,2,7
54,7,5,7
55,19,2,7
56,8,5,7
57,23,4,7
58,11,1,7
59,4,1,7
60,7,6,7
61,13,5,7
62,15,6,7
63,10,1,7
64,5,2,7
65,25,6,7
66,12,2,7
67,1,0,7
68,26,5,7
69,18,6,7
70,2,0,7
71,22,0,7
72,27,5,7
73,16,6,7
74,17,6,7
75,20,1,7
76,14,2,7
77,21,2,7
78,24,5,7
79,3,0,7
80,9,6,7
81,6,6,7
<end data>,,,
<start header>,,,
Mon Nov 16 14:15:34 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
7,,,
<end header>,,,
<start data>,,,
1,18,5,7
2,24,0,7
3,12,3,7
4,8,5,7
5,7,6,7
6,2,1,7
7,19,0,7
8,25,6,7
9,1,0,7
10,9,6,7
11,11,0,7
12,3,0,7
13,22,0,7
14,5,0,7
15,10,1,7
16,17,6,7
17,21,2,7
18,20,0,7
19,23,3,7
20,6,4,7
21,13,3,7
22,15,6,7
23,16,6,7
24,4,0,7
25,14,0,7
26,26,4,7
27,27,5,7
28,1,0,7
29,5,4,7
30,22,3,7
31,2,3,7
32,12,0,7
33,8,6,7
34,10,0,7
35,13,5,7
36,15,5,7
37,20,2,7
38,16,6,7
39,4,0,7
40,21,3,7
41,19,0,7
42,18,5,7
43,6,6,7
44,17,0,7
45,9,0,7
46,14,3,7
47,25,0,7
48,24,5,7
49,3,0,7
50,27,4,7
51,7,0,7
52,11,0,7
53,26,5,7
54,23,4,7
55,4,3,7
56,2,0,7
57,14,4,7
58,6,5,7
59,22,0,7
60,27,6,7
61,7,6,7
62,8,6,7
63,15,6,7
64,1,3,7
65,26,5,7
66,16,5,7
67,3,3,7
68,10,2,7
69,13,0,7
70,21,3,7
71,17,6,7
72,12,0,7
73,20,0,7
74,5,5,7
75,24,6,7
76,25,6,7
77,18,6,7
78,19,1,7
79,9,6,7
80,23,4,7
81,11,2,7
<end data>,,,
<start header>,,,
Mon Nov 16 14:48:41 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
54,,,
none,,,
1,,,
button,,,
1 2 3 4 5 6,,,
8,,,
<end header>,,,
<start data>,,,
1,13,1,practice
2,6,1,practice
3,7,1,practice
4,16,1,practice
5,11,1,practice
6,25,1,practice
7,17,2,practice
8,27,2,practice
9,10,1,practice
10,20,1,practice
11,1,1,practice
12,19,1,practice
13,8,5,practice
14,2,1,practice
15,9,5,practice
16,23,2,practice
17,15,1,practice
18,14,2,practice
19,12,1,practice
20,26,6,practice
21,5,2,practice
22,22,1,practice
23,18,5,practice
24,3,1,practice
25,4,2,practice
26,24,1,practice
27,21,1,practice
28,2,1,practice
29,21,1,practice
30,13,1,practice
31,25,1,practice
32,5,1,practice
33,18,5,practice
34,11,1,practice
35,16,5,practice
36,17,5,practice
37,10,1,practice
38,22,1,practice
39,4,2,practice
40,12,1,practice
41,6,2,practice
42,23,1,practice
43,3,1,practice
44,15,5,practice
45,27,6,practice
46,9,6,practice
47,19,1,practice
48,14,1,practice
49,20,1,practice
50,1,1,practice
51,26,5,practice
52,7,5,practice
53,8,6,practice
54,24,1,practice
<end data>,,,
<start header>,,,
Mon Nov 16 14:54:44 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
8,,,
<end header>,,,
<start data>,,,
1,12,1,8
2,11,1,8
3,26,5,8
4,25,5,8
5,2,1,8
6,3,1,8
7,15,1,8
8,16,5,8
9,7,6,8
10,27,6,8
11,5,1,8
12,1,1,8
13,9,6,8
14,4,1,8
15,8,5,8
16,19,1,8
17,18,6,8
18,22,1,8
19,14,1,8
20,21,1,8
21,13,1,8
22,17,6,8
23,20,1,8
24,24,1,8
25,23,1,8
26,6,6,8
27,10,1,8
28,15,5,8
29,1,1,8
30,21,1,8
31,25,6,8
32,9,6,8
33,23,1,8
34,5,1,8
35,10,1,8
36,13,1,8
37,7,6,8
38,8,6,8
39,22,1,8
40,16,6,8
41,26,6,8
42,6,6,8
43,27,6,8
44,18,6,8
45,2,1,8
46,20,1,8
47,17,6,8
48,11,1,8
49,24,6,8
50,12,1,8
51,4,1,8
52,3,1,8
53,14,5,8
54,19,1,8
55,1,1,8
56,2,1,8
57,8,6,8
58,18,6,8
59,27,6,8
60,17,6,8
61,6,6,8
62,26,6,8
63,21,2,8
64,11,2,8
65,24,5,8
66,4,2,8
67,3,2,8
68,12,1,8
69,9,5,8
70,25,5,8
71,19,1,8
72,14,5,8
73,7,5,8
74,5,5,8
75,15,6,8
76,16,6,8
77,23,2,8
78,13,2,8
79,20,1,8
80,22,1,8
81,10,1,8
<end data>,,,
<start header>,,,
Mon Nov 16 14:58:04 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
8,,,
<end header>,,,
<start data>,,,
1,11,1,8
2,12,1,8
3,2,1,8
4,13,5,8
5,15,5,8
6,7,6,8
7,3,1,8
8,26,6,8
9,6,6,8
10,24,6,8
11,21,2,8
12,1,2,8
13,17,6,8
14,16,6,8
15,20,2,8
16,9,5,8
17,22,1,8
18,5,1,8
19,23,1,8
20,8,6,8
21,10,1,8
22,25,5,8
23,18,6,8
24,4,1,8
25,19,1,8
26,27,6,8
27,14,1,8
28,4,1,8
29,8,6,8
30,25,6,8
31,1,1,8
32,26,6,8
33,21,1,8
34,17,6,8
35,24,1,8
36,20,1,8
37,7,6,8
38,3,1,8
39,14,1,8
40,23,1,8
41,16,6,8
42,22,1,8
43,12,1,8
44,15,1,8
45,9,6,8
46,11,1,8
47,13,1,8
48,10,1,8
49,19,1,8
50,5,1,8
51,27,6,8
52,6,6,8
53,18,6,8
54,2,1,8
55,27,6,8
56,21,1,8
57,9,6,8
58,24,6,8
59,13,1,8
60,12,1,8
61,23,1,8
62,7,6,8
